drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Venlafaxine	Propafenone	0.436	3.507	Moderate	14 (12/2)	The serum concentration of Venlafaxine can be increased when it is combined with Propafenone.	#F2ACAC	3.49481893093489	1
Acitretin	Methotrexate	0.033	Inf	Major	1 (1/0)	Acitretin may increase the hepatotoxic activities of Methotrexate.	#B32020	0.249629923638206	1
Trospium	Oxybutynin	0.236	-1.711	Moderate	6 (3/3)	The risk or severity of adverse effects can be increased when Trospium is combined with Oxybutynin.	#AFCEE4	1.49777954182924	1
Warfarin	Gemfibrozil	0.28	1.286	Major	16 (11/5)	The metabolism of Warfarin can be decreased when combined with Gemfibrozil.	#F8BABA	3.9940787782113	1
Imipramine	Salbutamol	0.179	1.072	Moderate	17 (11/6)	The risk or severity of adverse effects can be increased when Imipramine is combined with Salbutamol.	#F9BCBC	4.24370870184951	1
Fluvoxamine	Amitriptyline	0.425	1.559	Major	11 (8/3)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Amitriptyline.	#F7B9B9	2.74592916002027	1
Colestipol	Hydrocortisone	0.192	Inf	Moderate	3 (3/0)	Colestipol can cause a decrease in the absorption of Hydrocortisone resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B32020	0.748889770914619	1
Phenobarbital	Dexamethasone	0.41	2.923	Moderate	6 (5/1)	The serum concentration of Dexamethasone can be decreased when it is combined with Phenobarbital.	#F3AFAF	1.49777954182924	1
Diclofenac	Rifampicin	0.246	1.169	Moderate	18 (12/6)	The serum concentration of Diclofenac can be decreased when it is combined with Rifampicin.	#F9BCBC	4.49333862548771	1
Glipizide	Carvedilol	0.335	-2.333	Moderate	26 (11/15)	Carvedilol may increase the hypoglycemic activities of Glipizide.	#ACCCE3	6.49037801459337	1
Duloxetine	Flecainide	0.238	1.607	Moderate	15 (11/4)	The metabolism of Flecainide can be decreased when combined with Duloxetine.	#F7B9B9	3.7444488545731	1
Epinephrine	Rasagiline	0.038	Inf	Moderate	2 (2/0)	Rasagiline may increase the hypertensive activities of Epinephrine.	#B32020	0.499259847276413	1
Glimepiride	Glucosamine	0.238	1.364	None	20 (14/6)		#F8BABA	4.99259847276413	1
Cyclosporine	Diltiazem	0.342	1.169	Moderate	6 (4/2)	The metabolism of Cyclosporine can be decreased when combined with Diltiazem.	#F9BCBC	1.49777954182924	1
Propranolol	Verapamil	0.246	1.559	Major	22 (16/6)	The metabolism of Propranolol can be decreased when combined with Verapamil.	#F7B9B9	5.49185832004054	1
Meloxicam	Acenocoumarol	0.167	1.108	None	55 (36/19)	Meloxicam may increase the anticoagulant activities of Acenocoumarol.	#F9BCBC	13.7296458001014	1
Midazolam	Clarithromycin	0.153	-1.555	Moderate	21 (11/10)	The serum concentration of Midazolam can be increased when it is combined with Clarithromycin.	#B1CFE5	5.24222839640233	1
Glyburide	Glucosamine	0.236	-2.071	None	42 (19/23)		#AECDE3	10.4844567928047	1
Moxifloxacin	Ziprasidone	0.11	1.169	Major	6 (4/2)	Moxifloxacin may increase the QTc-prolonging activities of Ziprasidone.	#F9BCBC	1.49777954182924	1
Propranolol	Ergotamine	0.429	Inf	Moderate	5 (5/0)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#B32020	1.24814961819103	1
Fludrocortisone	Phenobarbital	0.079	Inf	Moderate	1 (1/0)	The serum concentration of Fludrocortisone can be decreased when it is combined with Phenobarbital.	#B32020	0.249629923638206	1
Erythromycin	Midazolam	0.081	Inf	Moderate	6 (6/0)	The serum concentration of Midazolam can be increased when it is combined with Erythromycin.	#B32020	1.49777954182924	1
Eplerenone	Tolevamer	0.228	-2.138	None	9 (4/5)		#AECDE3	2.24666931274386	1
Zolmitriptan	Paroxetine	0.242	1.559	Major	11 (8/3)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Paroxetine.	#F7B9B9	2.74592916002027	1
Ziprasidone	Galantamine	0.321	-3.992	Moderate	10 (3/7)	Galantamine may increase the QTc-prolonging activities of Ziprasidone.	#A2C4DE	2.49629923638206	0.175425287920757
Warfarin	Azathioprine	0.581	2.338	Moderate	5 (4/1)	Azathioprine may decrease the anticoagulant activities of Warfarin.	#F5B4B4	1.24814961819103	1
Repaglinide	Nadolol	0.142	-1.283	Moderate	7 (4/3)		#B2D0E5	1.74740946546744	1
Methotrexate	Cloxacillin	0.121	2.923	Major	12 (10/2)	The serum concentration of Methotrexate can be increased when it is combined with Cloxacillin.	#F3AFAF	2.99555908365848	1
Atenolol	Prazosin	0.556	Inf	Moderate	3 (3/0)	Atenolol may increase the orthostatic hypotensive activities of Prazosin.	#B32020	0.748889770914619	1
Valsartan	Lithium cation	0.209	-1.497	Moderate	15 (8/7)	The serum concentration of Lithium can be increased when it is combined with Valsartan.	#B1CFE5	3.7444488545731	1
Donepezil	Maprotiline	0.37	Inf	Moderate	8 (8/0)		#B32020	1.99703938910565	1
Trospium	Maprotiline	0.191	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Trospium	Tolterodine	0.298	1.023	Moderate	11 (7/4)	The risk or severity of adverse effects can be increased when Trospium is combined with Tolterodine.	#F9BCBC	2.74592916002027	1
Rivastigmine	Doxepin	0.185	Inf	Moderate	3 (3/0)		#B32020	0.748889770914619	1
Losartan	Rifampicin	0.149	-1.222	Moderate	24 (14/10)	The serum concentration of Losartan can be decreased when it is combined with Rifampicin.	#B4D1E6	5.99111816731695	1
Verapamil	Carvedilol	0.298	1.228	Major	31 (21/10)	The metabolism of Carvedilol can be decreased when combined with Verapamil.	#F9BCBC	7.7385276327844	1
Nabumetone	Methotrexate	0.149	2.338	Major	5 (4/1)	The serum concentration of Methotrexate can be increased when it is combined with Nabumetone.	#F5B4B4	1.24814961819103	1
Nabumetone	Warfarin	0.143	Inf	Major	6 (6/0)	Nabumetone may increase the anticoagulant activities of Warfarin.	#B32020	1.49777954182924	1
Isoniazid	Acenocoumarol	0.183	-1.497	None	15 (8/7)	The metabolism of Acenocoumarol can be decreased when combined with Isoniazid.	#B1CFE5	3.7444488545731	1
Ramipril	Tizanidine	0.163	1.169	Major	12 (8/4)	The risk or severity of hypotension can be increased when Tizanidine is combined with Ramipril.	#F9BCBC	2.99555908365848	1
Primidone	Metronidazole	0.271	1.754	Moderate	4 (3/1)	The serum concentration of Metronidazole can be decreased when it is combined with Primidone.	#F7B7B7	0.998519694552825	1
Moxifloxacin	Sotalol	0.155	-1.14	Major	10 (6/4)	Moxifloxacin may increase the QTc-prolonging activities of Sotalol.	#B4D1E6	2.49629923638206	1
Almotriptan	Sertraline	0.365	4.092	Major	8 (7/1)	The risk or severity of adverse effects can be increased when Almotriptan is combined with Sertraline.	#F0A7A7	1.99703938910565	1
Metformin	Cimetidine	0.176	1.169	Moderate	9 (6/3)	The serum concentration of Metformin can be increased when it is combined with Cimetidine.	#F9BCBC	2.24666931274386	1
Disopyramide	Propranolol	0.105	Inf	Major	1 (1/0)	Disopyramide may increase the bradycardic activities of Propranolol.	#B32020	0.249629923638206	1
Ergotamine	Isosorbide dinitrate	0.083	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Propranolol	Rifampicin	0.245	-1.026	Moderate	8 (5/3)	The metabolism of Propranolol can be increased when combined with Rifampicin.	#B4D1E6	1.99703938910565	1
Warfarin	Leflunomide	0.194	Inf	Moderate	3 (3/0)	Leflunomide may increase the anticoagulant activities of Warfarin.	#B32020	0.748889770914619	1
Sotalol	Clarithromycin	0.094	1.754	Major	8 (6/2)	Clarithromycin may increase the QTc-prolonging activities of Sotalol.	#F7B7B7	1.99703938910565	1
Metoprolol	Fluoxetine	0.427	1.169	Moderate	9 (6/3)	The serum concentration of Metoprolol can be increased when it is combined with Fluoxetine.	#F9BCBC	2.24666931274386	1
Enalapril	Lithium cation	0.217	1.253	Moderate	22 (15/7)	The serum concentration of Lithium can be increased when it is combined with Enalapril.	#F8BABA	5.49185832004054	1
Phenylbutazone	Gliclazide	1	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Metoprolol	Paroxetine	0.273	1.169	Moderate	15 (10/5)	The serum concentration of Metoprolol can be increased when it is combined with Paroxetine.	#F9BCBC	3.7444488545731	1
Metoprolol	Escitalopram	0.434	1.169	Minor	12 (8/4)	The serum concentration of Metoprolol can be increased when it is combined with Escitalopram.	#F9BCBC	2.99555908365848	1
Erythromycin	Repaglinide	0.186	1.754	Moderate	20 (15/5)	The serum concentration of Repaglinide can be increased when it is combined with Erythromycin.	#F7B7B7	4.99259847276413	1
Gemfibrozil	Ursodeoxycholic acid	0.425	-1.069	None	13 (8/5)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Gemfibrozil.	#B4D1E6	3.24518900729668	1
Ibuprofen	Nadolol	0.254	2.143	Moderate	14 (11/3)	Ibuprofen may decrease the antihypertensive activities of Nadolol.	#F6B6B6	3.49481893093489	1
Carbamazepine	Oxybutynin	0.243	2.338	None	5 (4/1)	The metabolism of Oxybutynin can be increased when combined with Carbamazepine.	#F5B4B4	1.24814961819103	1
Rivastigmine	Pimozide	0.133	-1.711	Moderate	4 (2/2)		#AFCEE4	0.998519694552825	1
Leflunomide	Acenocoumarol	0.304	-2.177	None	25 (11/14)	Leflunomide may increase the anticoagulant activities of Acenocoumarol.	#AECDE3	6.24074809095516	1
Fluvoxamine	Tizanidine	0.031	Inf	Major	2 (2/0)	The serum concentration of Tizanidine can be increased when it is combined with Fluvoxamine.	#B32020	0.499259847276413	1
Trospium	Tiotropium	0.375	-2.2	Moderate	16 (7/9)	Trospium may increase the anticholinergic activities of Tiotropium.	#ACCCE3	3.9940787782113	1
Fluconazole	Midazolam	0.098	4.092	Major	8 (7/1)	The metabolism of Midazolam can be decreased when combined with Fluconazole.	#F0A7A7	1.99703938910565	1
Triamcinolone	Phenobarbital	0.171	1.754	Moderate	4 (3/1)	The metabolism of Triamcinolone can be increased when combined with Phenobarbital.	#F7B7B7	0.998519694552825	1
Ibuprofen	Lithium cation	0.184	2.338	Moderate	15 (12/3)	The serum concentration of Lithium can be increased when it is combined with Ibuprofen.	#F5B4B4	3.7444488545731	1
Warfarin	Fluvastatin	0.246	-2.138	Minor	18 (8/10)	The metabolism of Warfarin can be decreased when combined with Fluvastatin.	#AECDE3	4.49333862548771	1
Propranolol	Glipizide	0.244	2.046	Moderate	9 (7/2)	Propranolol may increase the hypoglycemic activities of Glipizide.	#F6B6B6	2.24666931274386	1
Fenofibrate	Fluvastatin	0.394	-1.955	Major	15 (7/8)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Fluvastatin.	#AECDE3	3.7444488545731	1
Tacrolimus	Nifedipine	0.114	-1.711	Moderate	12 (6/6)	The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.	#AFCEE4	2.99555908365848	1
Labetalol	Repaglinide	0.123	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Erythromycin	Triazolam	0.306	Inf	Moderate	2 (2/0)	The serum concentration of Triazolam can be increased when it is combined with Erythromycin.	#B32020	0.499259847276413	1
Trospium	Rivastigmine	0.389	1.559	Moderate	11 (8/3)	The therapeutic efficacy of Trospium can be decreased when used in combination with Rivastigmine.	#F7B9B9	2.74592916002027	1
Bromocriptine	Methotrimeprazine	0.402	-1.711	Moderate	2 (1/1)	The therapeutic efficacy of Methotrimeprazine can be decreased when used in combination with Bromocriptine.	#AFCEE4	0.499259847276413	1
Atenolol	Verapamil	0.352	1.754	Major	28 (21/7)	Verapamil may increase the hypotensive activities of Atenolol.	#F7B7B7	6.98963786186978	1
Cyclosporine	Azithromycin	0.085	2.923	Moderate	6 (5/1)	The metabolism of Cyclosporine can be decreased when combined with Azithromycin.	#F3AFAF	1.49777954182924	1
Cyclosporine	Nabumetone	0.143	Inf	Moderate	1 (1/0)	Nabumetone may increase the nephrotoxic activities of Cyclosporine.	#B32020	0.249629923638206	1
Itraconazole	Budesonide	0.288	-1.629	Major	41 (21/20)	The serum concentration of Budesonide can be increased when it is combined with Itraconazole.	#B1CFE5	10.2348268691665	1
Fluorouracil	Acenocoumarol	0.104	-3.577	None	34 (11/23)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluorouracil.	#A5C6DF	8.48741740369902	1
Salbutamol	Nadolol	0.123	1.364	Major	10 (7/3)		#F8BABA	2.49629923638206	1
Nifedipine	Phenobarbital	0.443	-1.026	Major	8 (5/3)	The serum concentration of Nifedipine can be decreased when it is combined with Phenobarbital.	#B4D1E6	1.99703938910565	1
Felodipine	Itraconazole	0.284	Inf	Major	3 (3/0)	The serum concentration of Felodipine can be increased when it is combined with Itraconazole.	#B32020	0.748889770914619	1
Ergotamine	Carvedilol	0.224	3.507	Moderate	7 (6/1)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Carvedilol.	#F2ACAC	1.74740946546744	1
Pregabalin	Pioglitazone	0.285	-2.281	Moderate	21 (9/12)	The risk or severity of heart failure can be increased when Pregabalin is combined with Pioglitazone.	#ACCCE3	5.24222839640233	1
Rifampicin	Amiodarone	0.251	-1.996	Major	13 (6/7)	The serum concentration of Amiodarone can be decreased when it is combined with Rifampicin.	#AECDE3	3.24518900729668	1
Prednisone	Rifampicin	0.321	-2.488	Moderate	27 (11/16)	The serum concentration of Prednisone can be decreased when it is combined with Rifampicin.	#ABCBE2	6.74000793823157	1
Fluconazole	Cilostazol	0.099	-1.369	Major	9 (5/4)	The serum concentration of Cilostazol can be increased when it is combined with Fluconazole.	#B2D0E5	2.24666931274386	1
Fluconazole	Warfarin	0.079	2.143	Major	14 (11/3)	The serum concentration of Warfarin can be increased when it is combined with Fluconazole.	#F6B6B6	3.49481893093489	1
Tizanidine	Captopril	0.222	1.461	Major	7 (5/2)	The risk or severity of hypotension can be increased when Tizanidine is combined with Captopril.	#F8BABA	1.74740946546744	1
Phenytoin	Theophylline	0.282	-3.992	Moderate	10 (3/7)	The serum concentration of Theophylline can be decreased when it is combined with Phenytoin.	#A2C4DE	2.49629923638206	1
Trospium	Levocabastine	0.111	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Phenytoin	Flurazepam	0.082	Inf	Moderate	2 (2/0)	The serum concentration of Phenytoin can be increased when it is combined with Flurazepam.	#B32020	0.499259847276413	1
Verapamil	Midazolam	0.271	-1.426	Moderate	11 (6/5)	The metabolism of Midazolam can be decreased when combined with Verapamil.	#B2D0E5	2.74592916002027	1
Digoxin	Josamycin	0.19	-1.14	None	15 (9/6)	The serum concentration of Digoxin can be increased when it is combined with Josamycin.	#B4D1E6	3.7444488545731	1
Atorvastatin	Bezafibrate	0.253	-1.283	None	21 (12/9)	Bezafibrate may increase the myopathic rhabdomyolysis activities of Atorvastatin.	#B2D0E5	5.24222839640233	1
Dihydroergotamine	Atenolol	0.17	4.092	Moderate	8 (7/1)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F0A7A7	1.99703938910565	1
Acetylsalicylic acid	Heparin	0.146	Inf	Moderate	2 (2/0)	Acetylsalicylic acid may increase the anticoagulant activities of Heparin.	#B32020	0.499259847276413	1
Cyproheptadine	Fluoxetine	0.28	Inf	Moderate	2 (2/0)	The therapeutic efficacy of Fluoxetine can be decreased when used in combination with Cyproheptadine.	#B32020	0.499259847276413	1
Metoprolol	Terbutaline	0.122	2.338	Moderate	5 (4/1)	Metoprolol may decrease the bronchodilatory activities of Terbutaline.	#F5B4B4	1.24814961819103	1
Tolterodine	Itraconazole	0.067	-1.711	Moderate	18 (9/9)	The serum concentration of Tolterodine can be increased when it is combined with Itraconazole.	#AFCEE4	4.49333862548771	1
Paroxetine	Almotriptan	0.185	1.461	Major	7 (5/2)	The metabolism of Almotriptan can be decreased when combined with Paroxetine.	#F8BABA	1.74740946546744	1
Atenolol	Insulin glulisine	0.218	1.023	Moderate	11 (7/4)		#F9BCBC	2.74592916002027	1
Carbamazepine	Metronidazole	0.177	1.754	Moderate	8 (6/2)	The metabolism of Metronidazole can be increased when combined with Carbamazepine.	#F7B7B7	1.99703938910565	1
Zolmitriptan	Ergotamine	0.254	-1.711	Major	2 (1/1)	Ergotamine may increase the vasoconstricting activities of Zolmitriptan.	#AFCEE4	0.499259847276413	1
Trospium	Amitriptyline	0.482	3.507	Moderate	7 (6/1)		#F2ACAC	1.74740946546744	1
Ciprofloxacin	Tizanidine	0.125	-1.842	Major	27 (13/14)	Tizanidine may increase the QTc-prolonging activities of Ciprofloxacin.	#AFCEE4	6.74000793823157	1
Simvastatin	Ketoconazole	0.123	-1.866	Major	23 (11/12)	The serum concentration of Simvastatin can be increased when it is combined with Ketoconazole.	#AFCEE4	5.74148824367875	1
Doxycycline	Phenobarbital	0.136	Inf	Moderate	2 (2/0)	The serum concentration of Doxycycline can be decreased when it is combined with Phenobarbital.	#B32020	0.499259847276413	1
Prednisone	Primidone	0.225	-4.752	Moderate	34 (9/25)	The serum concentration of Prednisone can be decreased when it is combined with Primidone.	#9DC0DC	8.48741740369902	1
Dextromethorphan	Rasagiline	0.113	-1.711	Major	20 (10/10)	Rasagiline may increase the serotonergic activities of Dextromethorphan.	#AFCEE4	4.99259847276413	1
Metoprolol	Salbutamol	0.198	-1.996	Moderate	26 (12/14)	Metoprolol may decrease the bronchodilatory activities of Salbutamol.	#AECDE3	6.49037801459337	1
Captopril	Lithium cation	0.134	1.754	Moderate	4 (3/1)	The serum concentration of Lithium can be increased when it is combined with Captopril.	#F7B7B7	0.998519694552825	1
Bisoprolol	Epinephrine	0.084	-1.14	Moderate	15 (9/6)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#B4D1E6	3.7444488545731	1
Warfarin	Dexamethasone	0.261	1.052	Moderate	14 (9/5)	Dexamethasone may increase the anticoagulant activities of Warfarin.	#F9BCBC	3.49481893093489	1
Tobramycin	Furosemide	0.145	-1.331	Major	16 (9/7)	The serum concentration of Tobramycin can be increased when it is combined with Furosemide.	#B2D0E5	3.9940787782113	1
Atenolol	Chlorpropamide	0.425	Inf	Moderate	2 (2/0)	Atenolol may increase the hypoglycemic activities of Chlorpropamide.	#B32020	0.499259847276413	1
Clonazepam	Itraconazole	0.088	Inf	None	9 (9/0)	The metabolism of Clonazepam can be decreased when combined with Itraconazole.	#B32020	2.24666931274386	1
Sertraline	Cilostazol	0.286	-2.799	Moderate	29 (11/18)	The serum concentration of Cilostazol can be increased when it is combined with Sertraline.	#A9C9E1	7.23926778550798	1
Fluoxetine	Lithium cation	0.221	-1.711	Major	6 (3/3)	Lithium may increase the serotonergic activities of Fluoxetine.	#AFCEE4	1.49777954182924	1
Warfarin	Metronidazole	0.141	-1.283	Major	14 (8/6)	The serum concentration of Warfarin can be increased when it is combined with Metronidazole.	#B2D0E5	3.49481893093489	1
Venlafaxine	Naratriptan	0.571	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Venlafaxine is combined with Naratriptan.	#B32020	0.249629923638206	1
Paroxetine	Selegiline	0.245	1.169	Major	9 (6/3)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Selegiline.	#F9BCBC	2.24666931274386	1
Doxycycline	Methotrexate	0.335	1.754	Moderate	4 (3/1)		#F7B7B7	0.998519694552825	1
Phenytoin	Warfarin	0.364	1.461	Moderate	7 (5/2)	Phenytoin may increase the anticoagulant activities of Warfarin.	#F8BABA	1.74740946546744	1
Danazol	Acenocoumarol	0.372	-1.283	None	7 (4/3)	Danazol may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	1.74740946546744	1
Rifampicin	Propafenone	0.304	-1.711	Moderate	4 (2/2)	The serum concentration of Propafenone can be decreased when it is combined with Rifampicin.	#AFCEE4	0.998519694552825	1
Dextropropoxyphene	Acenocoumarol	0.124	-1.14	None	5 (3/2)		#B4D1E6	1.24814961819103	1
Galantamine	Clomipramine	0.358	4.092	Moderate	8 (7/1)	The metabolism of Galantamine can be decreased when combined with Clomipramine.	#F0A7A7	1.99703938910565	1
Rifampicin	Clarithromycin	0.561	-1.369	Moderate	9 (5/4)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Rifampicin.	#B2D0E5	2.24666931274386	1
Donepezil	Glycopyrronium	0.411	-3.849	None	26 (8/18)	The therapeutic efficacy of Glycopyrronium can be decreased when used in combination with Donepezil.	#A2C4DE	6.49037801459337	1
Fentanyl	Rifampicin	0.224	1.559	Major	11 (8/3)	The serum concentration of Fentanyl can be decreased when it is combined with Rifampicin.	#F7B9B9	2.74592916002027	1
Rifampicin	Atorvastatin	0.212	-1.521	Major	17 (9/8)	The metabolism of Atorvastatin can be increased when combined with Rifampicin.	#B1CFE5	4.24370870184951	1
Erythromycin	Lincomycin	0.5	Inf	Moderate	1 (1/0)	The therapeutic efficacy of Erythromycin can be decreased when used in combination with Lincomycin.	#B32020	0.249629923638206	1
Digoxin	Cyclophosphamide	0.237	1.461	Moderate	7 (5/2)	Digoxin may decrease the cardiotoxic activities of Cyclophosphamide.	#F8BABA	1.74740946546744	1
Clemastine	Galantamine	0.213	1.169	Moderate	3 (2/1)	The metabolism of Galantamine can be decreased when combined with Clemastine.	#F9BCBC	0.748889770914619	1
Ergotamine	Isosorbide mononitrate	0.241	2.338	Moderate	5 (4/1)		#F5B4B4	1.24814961819103	1
Sotalol	Formoterol	0.145	1.754	Major	8 (6/2)	Formoterol may increase the QTc-prolonging activities of Sotalol.	#F7B7B7	1.99703938910565	1
Sotalol	Ergotamine	0.042	Inf	Moderate	1 (1/0)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Sotalol.	#B32020	0.249629923638206	1
Galantamine	Periciazine	0.029	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Theophylline	Acyclovir	0.179	-1.711	Minor	8 (4/4)		#AFCEE4	1.99703938910565	1
Phenytoin	Fludrocortisone	0.429	-1.711	Moderate	2 (1/1)	The serum concentration of Fludrocortisone can be decreased when it is combined with Phenytoin.	#AFCEE4	0.499259847276413	1
Phenytoin	Betamethasone	0.112	1.169	Moderate	3 (2/1)	The serum concentration of Betamethasone can be decreased when it is combined with Phenytoin.	#F9BCBC	0.748889770914619	1
Lovastatin	Colchicine	0.202	-2.688	Major	18 (7/11)	The serum concentration of Colchicine can be increased when it is combined with Lovastatin.	#A9C9E1	4.49333862548771	1
Citalopram	Sumatriptan	0.212	1.754	Major	8 (6/2)	The risk or severity of adverse effects can be increased when Citalopram is combined with Sumatriptan.	#F7B7B7	1.99703938910565	1
Sotalol	Piroxicam	0.333	Inf	Moderate	1 (1/0)	Piroxicam may decrease the antihypertensive activities of Sotalol.	#B32020	0.249629923638206	1
Metoprolol	Salmeterol	0.218	-2.994	Moderate	22 (8/14)	Metoprolol may decrease the bronchodilatory activities of Salmeterol.	#A8C8E1	5.49185832004054	1
Ketoconazole	Budesonide	0.287	-1.14	Major	10 (6/4)	The serum concentration of Budesonide can be increased when it is combined with Ketoconazole.	#B4D1E6	2.49629923638206	1
Fenofibrate	Ursodeoxycholic acid	0.409	-1.14	None	10 (6/4)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Fenofibrate.	#B4D1E6	2.49629923638206	1
Cimetidine	Diazepam	0.375	1.754	Moderate	4 (3/1)	The metabolism of Diazepam can be decreased when combined with Cimetidine.	#F7B7B7	0.998519694552825	1
Estradiol	Ursodeoxycholic acid	0.06	Inf	None	1 (1/0)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Estradiol.	#B32020	0.249629923638206	1
Zolmitriptan	Dihydroergotamine	1	Inf	Major	1 (1/0)	Dihydroergotamine may increase the vasoconstricting activities of Zolmitriptan.	#B32020	0.249629923638206	1
Galantamine	Perphenazine	0.042	Inf	Moderate	2 (2/0)		#B32020	0.499259847276413	1
Haloperidol	Itraconazole	0.26	1.002	Moderate	19 (12/7)	The metabolism of Haloperidol can be decreased when combined with Itraconazole.	#F9BCBC	4.74296854912592	1
Paroxetine	Moclobemide	0.636	Inf	None	1 (1/0)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Moclobemide.	#B32020	0.249629923638206	1
Cyclosporine	Pravastatin	0.462	1.754	Major	4 (3/1)	The serum concentration of Pravastatin can be increased when it is combined with Cyclosporine.	#F7B7B7	0.998519694552825	1
Thiethylperazine	Bromocriptine	0.296	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Perphenazine	Levofloxacin	0.196	1.461	Moderate	7 (5/2)		#F8BABA	1.74740946546744	1
Griseofulvin	Acetylsalicylic acid	0.085	Inf	Minor	3 (3/0)		#B32020	0.748889770914619	1
Pseudoephedrine	Clomipramine	0.075	1.754	None	4 (3/1)	Clomipramine may decrease the antihypertensive activities of Pseudoephedrine.	#F7B7B7	0.998519694552825	1
Codeine	Cimetidine	0.089	Inf	Moderate	3 (3/0)	The therapeutic efficacy of Codeine can be decreased when used in combination with Cimetidine.	#B32020	0.748889770914619	1
Primidone	Nifedipine	0.32	-2.281	Major	7 (3/4)	The serum concentration of Nifedipine can be decreased when it is combined with Primidone.	#ACCCE3	1.74740946546744	1
Minocycline	Acenocoumarol	0.092	-1.14	None	15 (9/6)	Minocycline may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	3.7444488545731	1
Digoxin	Sulfasalazine	0.407	Inf	Moderate	4 (4/0)	The serum concentration of Digoxin can be increased when it is combined with Sulfasalazine.	#B32020	0.998519694552825	1
Betamethasone	Pyridostigmine	0.091	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Betamethasone is combined with Pyridostigmine.	#B32020	0.249629923638206	1
Dihydroergotamine	Propranolol	0.305	2.338	Moderate	5 (4/1)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#F5B4B4	1.24814961819103	1
Warfarin	Cloxacillin	0.083	1.072	Moderate	17 (11/6)	Cloxacillin may decrease the anticoagulant activities of Warfarin.	#F9BCBC	4.24370870184951	1
Lovastatin	Fenofibrate	0.365	-1.711	Major	16 (8/8)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Lovastatin.	#AFCEE4	3.9940787782113	1
Fluvoxamine	Lithium cation	0.225	Inf	Major	1 (1/0)	Lithium may increase the serotonergic activities of Fluvoxamine.	#B32020	0.249629923638206	1
Buspirone	Clarithromycin	0.2	Inf	Moderate	1 (1/0)	The metabolism of Buspirone can be decreased when combined with Clarithromycin.	#B32020	0.249629923638206	1
Tizanidine	Lisinopril	0.203	1.364	Major	10 (7/3)	Tizanidine may increase the hypotensive activities of Lisinopril.	#F8BABA	2.49629923638206	1
Phenytoin	Triazolam	0.08	Inf	Moderate	1 (1/0)	The serum concentration of Phenytoin can be increased when it is combined with Triazolam.	#B32020	0.249629923638206	1
Bumetanide	Ibuprofen	0.4	Inf	Moderate	6 (6/0)	The therapeutic efficacy of Bumetanide can be decreased when used in combination with Ibuprofen.	#B32020	1.49777954182924	1
Verapamil	Rifampicin	0.095	1.754	Moderate	4 (3/1)	The metabolism of Verapamil can be increased when combined with Rifampicin.	#F7B7B7	0.998519694552825	1
Carbamazepine	Verapamil	0.17	1.754	Major	8 (6/2)	The serum concentration of Carbamazepine can be increased when it is combined with Verapamil.	#F7B7B7	1.99703938910565	1
Imipramine	Rivastigmine	0.313	2.338	Moderate	5 (4/1)		#F5B4B4	1.24814961819103	1
Amikacin	Cefonicid	1	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Minocycline	Amoxicillin	0.343	-1.448	Moderate	24 (13/11)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Minocycline.	#B2D0E5	5.99111816731695	1
Naratriptan	Escitalopram	0.333	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Naratriptan is combined with Escitalopram.	#B32020	0.249629923638206	1
Methotrexate	Tetracycline	0.048	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
