drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Metoprolol	Terbutaline	0.078	1.255	Moderate	12 (7/5)	Metoprolol may decrease the bronchodilatory activities of Terbutaline.	#F9BCBC	1.50207474073564	1
Irbesartan	Lithium cation	0.288	1.614	Moderate	14 (9/5)	The serum concentration of Lithium can be increased when it is combined with Irbesartan.	#F7B9B9	1.75242053085825	1
Fluvastatin	Colchicine	0.294	-3.984	Major	32 (7/25)	Colchicine may increase the myopathic rhabdomyolysis activities of Fluvastatin.	#A6C7E0	4.00553264196171	1
Erythromycin	Lovastatin	0.109	1.059	Major	24 (13/11)	The serum concentration of Lovastatin can be increased when it is combined with Erythromycin.	#F9BCBC	3.00414948147128	1
Phenytoin	Felodipine	0.58	1.793	Major	3 (2/1)	The metabolism of Felodipine can be increased when combined with Phenytoin.	#F7B9B9	0.37551868518391	1
Lorazepam	Clozapine	0.312	-1.115	Major	10 (5/5)	The risk or severity of adverse effects can be increased when Lorazepam is combined with Clozapine.	#B4D1E6	1.25172895061303	1
Ethinylestradiol	Cloxacillin	1	Inf	Moderate	1 (1/0)		#B32020	0.125172895061303	1
Nortriptyline	Carbamazepine	0.369	1.345	Moderate	5 (3/2)	The metabolism of Nortriptyline can be increased when combined with Carbamazepine.	#F8BABA	0.625864475306517	1
Fluvoxamine	Carbamazepine	0.286	-2.789	Moderate	14 (4/10)	The metabolism of Carbamazepine can be decreased when combined with Fluvoxamine.	#ACCCE3	1.75242053085825	1
Salbutamol	Doxepin	0.117	3.138	Moderate	9 (7/2)	The risk or severity of adverse effects can be increased when Doxepin is combined with Salbutamol.	#F4B1B1	1.12655605555173	1
Fluvoxamine	Frovatriptan	0.1	Inf	Major	1 (1/0)	The metabolism of Frovatriptan can be decreased when combined with Fluvoxamine.	#B32020	0.125172895061303	1
Prazosin	Propranolol	0.348	-1.673	Moderate	5 (2/3)	Propranolol may increase the orthostatic hypotensive activities of Prazosin.	#B1CFE5	0.625864475306517	1
Indomethacin	Labetalol	0.065	Inf	Moderate	2 (2/0)	Indomethacin may decrease the antihypertensive activities of Labetalol.	#B32020	0.250345790122607	1
Nabumetone	Warfarin	0.384	4.482	Major	6 (5/1)	Nabumetone may increase the anticoagulant activities of Warfarin.	#F1ABAB	0.751037370367821	1
Minocycline	Amoxicillin	0.355	-1.464	Moderate	74 (32/42)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Minocycline.	#B2D0E5	9.26279423453645	1
Azithromycin	Warfarin	0.089	-1.919	Moderate	68 (25/43)	The metabolism of Warfarin can be decreased when combined with Azithromycin.	#AFCEE4	8.51175686416863	1
Sotalol	Formoterol	0.203	-1.487	Major	21 (9/12)	Formoterol may increase the QTc-prolonging activities of Sotalol.	#B2D0E5	2.62863079628737	1
Venlafaxine	Frovatriptan	0.195	3.586	Major	5 (4/1)	The risk or severity of adverse effects can be increased when Venlafaxine is combined with Frovatriptan.	#F3AFAF	0.625864475306517	1
Dexamethasone	Acenocoumarol	0.205	-2.328	None	71 (23/48)		#AECDE3	8.88727554935254	1
Atenolol	Insulin glulisine	0.239	-2.324	Moderate	37 (12/25)		#AECDE3	4.63139711726823	1
Colestipol	Raloxifene	0.402	4.482	Moderate	6 (5/1)	Colestipol can cause a decrease in the absorption of Raloxifene resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F1ABAB	0.751037370367821	1
Amiodarone	Clarithromycin	0.158	-1.72	Major	61 (24/37)	Clarithromycin may increase the QTc-prolonging activities of Amiodarone.	#B1CFE5	7.63554659873951	1
Dihydroergotamine	Carvedilol	0.277	1.434	Moderate	13 (8/5)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Carvedilol.	#F8BABA	1.62724763579694	1
Fentanyl	Itraconazole	0.205	1.089	Major	31 (17/14)	The serum concentration of Fentanyl can be increased when it is combined with Itraconazole.	#F9BCBC	3.88035974690041	1
Carbamazepine	Metronidazole	0.123	-1.301	Moderate	26 (12/14)	The metabolism of Metronidazole can be increased when combined with Carbamazepine.	#B4D1E6	3.25449527159389	1
Cyclosporine	Digoxin	0.344	-1.673	Moderate	10 (4/6)	The serum concentration of Digoxin can be increased when it is combined with Cyclosporine.	#B1CFE5	1.25172895061303	1
Diazepam	Josamycin	0.132	4.034	None	22 (18/4)		#F2ACAC	2.75380369134868	1
Carbamazepine	Itraconazole	0.084	2.017	Moderate	13 (9/4)	The serum concentration of Itraconazole can be decreased when it is combined with Carbamazepine.	#F7B7B7	1.62724763579694	1
Moxifloxacin	Warfarin	0.199	-2.342	Major	31 (10/21)		#AECDE3	3.88035974690041	1
Cyclosporine	Fluoxetine	0.331	1.195	Moderate	14 (8/6)	The metabolism of Fluoxetine can be decreased when combined with Cyclosporine.	#F9BCBC	1.75242053085825	1
Phenytoin	Hydrocortisone	0.21	-2.709	Moderate	24 (7/17)	The serum concentration of Hydrocortisone can be decreased when it is combined with Phenytoin.	#ACCCE3	3.00414948147128	1
Metoprolol	Diltiazem	0.311	-1.487	Major	14 (6/8)	The serum concentration of Metoprolol can be increased when it is combined with Diltiazem.	#B2D0E5	1.75242053085825	1
Prednisone	Estriol	0.292	Inf	None	33 (33/0)	The serum concentration of Prednisone can be increased when it is combined with Estriol.	#B32020	4.13070553702301	1
Fluconazole	Carbamazepine	0.079	1.494	Moderate	16 (10/6)	The serum concentration of Carbamazepine can be increased when it is combined with Fluconazole.	#F8BABA	2.00276632098085	1
Phenytoin	Clarithromycin	0.089	-1.42	Moderate	25 (11/14)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Phenytoin.	#B2D0E5	3.12932237653259	1
Gentamicin	Cefuroxime	0.429	-2.008	Moderate	14 (5/9)		#AFCEE4	1.75242053085825	1
Rifampicin	Clarithromycin	0.461	-1.859	Moderate	24 (9/15)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Rifampicin.	#B1CFE5	3.00414948147128	1
Atenolol	Epinephrine	0.269	1.345	Moderate	20 (12/8)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F8BABA	2.50345790122607	1
Verapamil	Phenobarbital	0.464	-1.115	Moderate	8 (4/4)	The metabolism of Verapamil can be increased when combined with Phenobarbital.	#B4D1E6	1.00138316049043	1
Fluvoxamine	Duloxetine	0.296	1.025	Major	15 (8/7)	The serum concentration of Duloxetine can be increased when it is combined with Fluvoxamine.	#F9BCBC	1.87759342591955	1
Trazodone	Warfarin	0.358	-1.45	Minor	23 (10/13)	Trazodone may decrease the anticoagulant activities of Warfarin.	#B2D0E5	2.87897658640998	1
Fluconazole	Rifabutin	0.5	Inf	Moderate	1 (1/0)	The serum concentration of Rifabutin can be increased when it is combined with Fluconazole.	#B32020	0.125172895061303	1
Fluconazole	Haloperidol	0.566	-4.044	Major	37 (8/29)	The metabolism of Haloperidol can be decreased when combined with Fluconazole.	#A5C6DF	4.63139711726823	1
Epinephrine	Carvedilol	0.067	-1.487	Major	14 (6/8)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Carvedilol.	#B2D0E5	1.75242053085825	1
Alprazolam	Ketoconazole	0.098	-1.227	Major	21 (10/11)	The serum concentration of Alprazolam can be increased when it is combined with Ketoconazole.	#B4D1E6	2.62863079628737	1
Paroxetine	Pimozide	0.345	3.586	Major	5 (4/1)	The serum concentration of Pimozide can be increased when it is combined with Paroxetine.	#F3AFAF	0.625864475306517	1
Bisoprolol	Rifampicin	0.196	-3.955	Moderate	50 (11/39)	The metabolism of Bisoprolol can be increased when combined with Rifampicin.	#A6C7E0	6.25864475306517	1
Lovastatin	Tacrolimus	0.192	-1.014	Moderate	21 (11/10)	The serum concentration of Lovastatin can be increased when it is combined with Tacrolimus.	#B4D1E6	2.62863079628737	1
Amitriptyline	Pseudoephedrine	0.181	1.718	None	35 (23/12)	Amitriptyline may decrease the antihypertensive activities of Pseudoephedrine.	#F7B9B9	4.38105132714562	1
Fluconazole	Acenocoumarol	0.096	-3.253	None	94 (24/70)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluconazole.	#A9C9E1	11.7662521357625	1
Cyclosporine	Verapamil	0.354	-2.975	Moderate	11 (3/8)	The metabolism of Cyclosporine can be decreased when combined with Verapamil.	#ABCBE2	1.37690184567434	1
Allopurinol	Mercaptopurine	0.18	-1.115	Major	4 (2/2)	The serum concentration of Mercaptopurine can be increased when it is combined with Allopurinol.	#B4D1E6	0.500691580245214	1
Colestipol	Fluvastatin	0.18	-1.115	Moderate	6 (3/3)	Colestipol can cause a decrease in the absorption of Fluvastatin resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B4D1E6	0.751037370367821	1
Cyproheptadine	Fluoxetine	0.464	1.793	Moderate	3 (2/1)	The therapeutic efficacy of Fluoxetine can be decreased when used in combination with Cyproheptadine.	#F7B9B9	0.37551868518391	1
Fluvoxamine	Acenocoumarol	0.369	-1.239	None	19 (9/10)	The metabolism of Acenocoumarol can be decreased when combined with Fluvoxamine.	#B4D1E6	2.37828500616477	1
Acenocoumarol	Etoricoxib	0.104	-1.526	None	90 (38/52)	Etoricoxib may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	11.2655605555173	1
Ranolazine	Amiodarone	0.376	-6.693	Major	21 (3/18)	The serum concentration of Ranolazine can be increased when it is combined with Amiodarone.	#99BDDA	2.62863079628737	1
Itraconazole	Clarithromycin	0.483	2.331	Moderate	36 (26/10)	The metabolism of Clarithromycin can be decreased when combined with Itraconazole.	#F6B6B6	4.50622422220692	1
Doxycycline	Cloxacillin	0.714	1.233	Moderate	19 (11/8)	The therapeutic efficacy of Cloxacillin can be decreased when used in combination with Doxycycline.	#F9BCBC	2.37828500616477	1
Spironolactone	Benazepril	0.424	-2.231	Major	6 (2/4)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Benazepril.	#AECDE3	0.751037370367821	1
Bumetanide	Ibuprofen	0.264	2.241	Moderate	14 (10/4)	The therapeutic efficacy of Bumetanide can be decreased when used in combination with Ibuprofen.	#F6B6B6	1.75242053085825	1
Fluoxetine	Josamycin	0.149	2.017	None	13 (9/4)		#F7B7B7	1.62724763579694	1
Spironolactone	Fosinopril	0.47	1.121	Major	9 (5/4)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Fosinopril.	#F9BCBC	1.12655605555173	1
Prednisone	Ethinylestradiol	0.269	Inf	Moderate	2 (2/0)	The serum concentration of Prednisone can be increased when it is combined with Ethinyl Estradiol.	#B32020	0.250345790122607	1
Verapamil	Midazolam	0.349	-1.952	Moderate	11 (4/7)	The metabolism of Midazolam can be decreased when combined with Verapamil.	#AFCEE4	1.37690184567434	1
Metoprolol	Sertraline	0.267	-1.115	Moderate	20 (10/10)	The serum concentration of Metoprolol can be increased when it is combined with Sertraline.	#B4D1E6	2.50345790122607	1
Trospium	Cetirizine	0.15	2.241	None	14 (10/4)		#F6B6B6	1.75242053085825	1
Methylergometrine	Nitroglycerin	1	-1.115	Moderate	2 (1/1)	The bioavailability of Methylergometrine can be increased when combined with Nitroglycerin.	#B4D1E6	0.250345790122607	1
Midazolam	Clarithromycin	0.101	3.287	Moderate	14 (11/3)	The serum concentration of Midazolam can be increased when it is combined with Clarithromycin.	#F4B1B1	1.75242053085825	1
Nifedipine	Phenobarbital	0.375	-1.115	Major	8 (4/4)	The serum concentration of Nifedipine can be decreased when it is combined with Phenobarbital.	#B4D1E6	1.00138316049043	1
Methylphenidate	Carbamazepine	0.104	-1.115	None	6 (3/3)		#B4D1E6	0.751037370367821	1
Fluoxetine	Frovatriptan	0.433	Inf	Major	4 (4/0)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Frovatriptan.	#B32020	0.500691580245214	1
Digoxin	Hydroxychloroquine	0.232	1.255	Moderate	12 (7/5)	The serum concentration of Digoxin can be increased when it is combined with Hydroxychloroquine.	#F9BCBC	1.50207474073564	1
Itraconazole	Phenobarbital	0.063	1.494	Moderate	8 (5/3)	The serum concentration of Itraconazole can be decreased when it is combined with Phenobarbital.	#F8BABA	1.00138316049043	1
Diclofenac	Rifampicin	0.304	-2.51	Moderate	52 (16/36)	The serum concentration of Diclofenac can be decreased when it is combined with Rifampicin.	#ACCCE3	6.50899054318778	1
Pseudoephedrine	Clomipramine	0.091	-1.004	None	19 (10/9)	Clomipramine may decrease the antihypertensive activities of Pseudoephedrine.	#B4D1E6	2.37828500616477	1
Trospium	Haloperidol	0.248	1.793	Moderate	3 (2/1)		#F7B9B9	0.37551868518391	1
Estradiol	Phenobarbital	0.398	Inf	Moderate	2 (2/0)	The metabolism of Estradiol can be increased when combined with Phenobarbital.	#B32020	0.250345790122607	1
Prednisone	Estradiol	0.222	6.275	Moderate	16 (14/2)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#EDA1A1	2.00276632098085	1
Propranolol	Rifampicin	0.143	-1.785	Moderate	13 (5/8)	The metabolism of Propranolol can be increased when combined with Rifampicin.	#B1CFE5	1.62724763579694	1
Cyclosporine	Diclofenac	0.119	-2.231	Moderate	45 (15/30)	Diclofenac may increase the nephrotoxic activities of Cyclosporine.	#AECDE3	5.63278027775865	1
Fluvoxamine	Warfarin	0.394	1.345	Moderate	5 (3/2)	The metabolism of Warfarin can be decreased when combined with Fluvoxamine.	#F8BABA	0.625864475306517	1
Fluoxetine	Naratriptan	0.239	Inf	Major	3 (3/0)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Naratriptan.	#B32020	0.37551868518391	1
Imipramine	Rivastigmine	0.322	1.793	Moderate	3 (2/1)		#F7B9B9	0.37551868518391	1
Telmisartan	Lithium cation	0.232	-1.115	Moderate	14 (7/7)	The serum concentration of Lithium can be increased when it is combined with Telmisartan.	#B4D1E6	1.75242053085825	1
Itraconazole	Acenocoumarol	0.079	-2.175	None	59 (20/39)	The serum concentration of Acenocoumarol can be increased when it is combined with Itraconazole.	#AFCEE4	7.3852008086169	1
Miglitol	Glucosamine	0.129	-1.115	None	8 (4/4)		#B4D1E6	1.00138316049043	1
Warfarin	Cloxacillin	0.064	-1.487	Moderate	21 (9/12)	Cloxacillin may decrease the anticoagulant activities of Warfarin.	#B2D0E5	2.62863079628737	1
Trospium	Loratadine	0.199	2.689	None	12 (9/3)		#F5B4B4	1.50207474073564	1
Sumatriptan	Lithium cation	0.288	-1.487	None	7 (3/4)	The risk or severity of adverse effects can be increased when Sumatriptan is combined with Lithium.	#B2D0E5	0.876210265429124	1
Metoprolol	Ergotamine	0.469	Inf	Moderate	3 (3/0)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Metoprolol.	#B32020	0.37551868518391	1
Fluvastatin	Cholestyramine	0.292	-1.301	Moderate	13 (6/7)	The serum concentration of Fluvastatin can be decreased when it is combined with Cholestyramine.	#B4D1E6	1.62724763579694	1
Erythromycin	Bromocriptine	0.067	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Bromocriptine is combined with Erythromycin.	#B32020	0.125172895061303	1
Perphenazine	Levofloxacin	0.121	2.092	Moderate	10 (7/3)		#F7B7B7	1.25172895061303	1
Ofloxacin	Acenocoumarol	0.083	-2.789	None	21 (6/15)		#ACCCE3	2.62863079628737	1
Phenytoin	Fludrocortisone	0.514	-2.231	Moderate	3 (1/2)	The serum concentration of Fludrocortisone can be decreased when it is combined with Phenytoin.	#AECDE3	0.37551868518391	1
Trospium	Tiotropium	0.313	-1.952	Moderate	11 (4/7)	Trospium may increase the anticholinergic activities of Tiotropium.	#AFCEE4	1.37690184567434	1
Eletriptan	Fluoxetine	0.202	4.482	Major	6 (5/1)	The metabolism of Eletriptan can be decreased when combined with Fluoxetine.	#F1ABAB	0.751037370367821	1
Erythromycin	Eplerenone	0.168	-1.394	Moderate	9 (4/5)	The serum concentration of Eplerenone can be increased when it is combined with Erythromycin.	#B2D0E5	1.12655605555173	1
Nortriptyline	Galantamine	0.558	Inf	Moderate	1 (1/0)		#B32020	0.125172895061303	1
Erythromycin	Quetiapine	0.178	1.972	Major	16 (11/5)	The metabolism of Quetiapine can be decreased when combined with Erythromycin.	#F7B7B7	2.00276632098085	1
Cyclosporine	Diltiazem	0.432	-3.904	Moderate	18 (4/14)	The metabolism of Cyclosporine can be decreased when combined with Diltiazem.	#A6C7E0	2.25311211110346	1
Phenytoin	Midazolam	0.161	-1.115	Moderate	4 (2/2)	The serum concentration of Phenytoin can be increased when it is combined with Midazolam.	#B4D1E6	0.500691580245214	1
Rosuvastatin	Colchicine	0.199	-7.171	Moderate	52 (7/45)	Colchicine may increase the myopathic rhabdomyolysis activities of Rosuvastatin.	#96BBD9	6.50899054318778	1
Warfarin	Gemfibrozil	0.196	-4.322	Major	39 (8/31)	The metabolism of Warfarin can be decreased when combined with Gemfibrozil.	#A3C5DF	4.88174290739083	1
Tacrolimus	Itraconazole	0.437	-1.673	Major	25 (10/15)	The serum concentration of Tacrolimus can be increased when it is combined with Itraconazole.	#B1CFE5	3.12932237653259	1
Prazosin	Verapamil	0.929	Inf	Moderate	1 (1/0)	The risk or severity of hypotension can be increased when Prazosin is combined with Verapamil.	#B32020	0.125172895061303	1
Medroxyprogesterone acetate	Acenocoumarol	0.483	Inf	None	3 (3/0)	Medroxyprogesterone acetate may decrease the anticoagulant activities of Acenocoumarol.	#B32020	0.37551868518391	1
Carbamazepine	Bupropion	0.307	1.793	Moderate	6 (4/2)	The metabolism of Bupropion can be increased when combined with Carbamazepine.	#F7B9B9	0.751037370367821	1
Phenytoin	Tacrolimus	0.35	-1.115	Major	8 (4/4)	The serum concentration of Tacrolimus can be decreased when it is combined with Phenytoin.	#B4D1E6	1.00138316049043	1
Disopyramide	Carvedilol	0.72	Inf	Major	1 (1/0)	Disopyramide may increase the bradycardic activities of Carvedilol.	#B32020	0.125172895061303	1
Ranolazine	Sotalol	0.111	Inf	Major	1 (1/0)	Ranolazine may increase the QTc-prolonging activities of Sotalol.	#B32020	0.125172895061303	1
Doxycycline	Insulin detemir	0.063	1.345	Moderate	10 (6/4)		#F8BABA	1.25172895061303	1
Felodipine	Itraconazole	0.061	3.586	Major	5 (4/1)	The serum concentration of Felodipine can be increased when it is combined with Itraconazole.	#F3AFAF	0.625864475306517	1
Meloxicam	Lithium cation	0.113	1.345	Major	10 (6/4)	The serum concentration of Lithium can be increased when it is combined with Meloxicam.	#F8BABA	1.25172895061303	1
Piroxicam	Bisoprolol	0.112	-1.023	Moderate	23 (12/11)	Piroxicam may decrease the antihypertensive activities of Bisoprolol.	#B4D1E6	2.87897658640998	1
Fluvoxamine	Amitriptyline	0.352	1.614	Major	14 (9/5)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Amitriptyline.	#F7B9B9	1.75242053085825	1
Amitriptyline	Moclobemide	0.577	1.793	None	3 (2/1)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Moclobemide.	#F7B9B9	0.37551868518391	1
Clonidine	Bisoprolol	0.168	1.345	Major	5 (3/2)	Clonidine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F8BABA	0.625864475306517	1
Prednisolone	Itraconazole	1	Inf	Moderate	2 (2/0)	The serum concentration of Prednisolone can be increased when it is combined with Itraconazole.	#B32020	0.250345790122607	1
Fludrocortisone	Acenocoumarol	0.171	3.586	None	5 (4/1)		#F3AFAF	0.625864475306517	1
Valsartan	Lithium cation	0.242	-2.045	Moderate	34 (12/22)	The serum concentration of Lithium can be increased when it is combined with Valsartan.	#AFCEE4	4.25587843208432	1
Phenytoin	Methylprednisolone	0.179	-1.562	Moderate	12 (5/7)	The serum concentration of Methylprednisolone can be decreased when it is combined with Phenytoin.	#B2D0E5	1.50207474073564	1
Chlorpromazine	Rivastigmine	0.287	-3.346	Moderate	4 (1/3)		#A9C9E1	0.500691580245214	1
Oxycodone	Cimetidine	0.188	-1.115	Major	2 (1/1)	The metabolism of Oxycodone can be decreased when combined with Cimetidine.	#B4D1E6	0.250345790122607	1
Terbutaline	Rasagiline	0.064	-2.045	Moderate	17 (6/11)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Terbutaline.	#AFCEE4	2.12793921604216	1
Dihydroergotamine	Nitroglycerin	0.198	-1.363	Moderate	20 (9/11)	The bioavailability of Dihydroergotamine can be increased when combined with Nitroglycerin.	#B2D0E5	2.50345790122607	1
Phenytoin	Trimethoprim	0.245	-2.51	Moderate	13 (4/9)	The serum concentration of Phenytoin can be increased when it is combined with Trimethoprim.	#ACCCE3	1.62724763579694	1
Chlorpropamide	Carvedilol	0.458	-1.115	Moderate	2 (1/1)	Carvedilol may increase the hypoglycemic activities of Chlorpropamide.	#B4D1E6	0.250345790122607	1
Sertraline	Moclobemide	0.314	Inf	None	2 (2/0)	The risk or severity of adverse effects can be increased when Sertraline is combined with Moclobemide.	#B32020	0.250345790122607	1
Triazolam	Clarithromycin	0.257	1.793	Moderate	6 (4/2)	The serum concentration of Triazolam can be increased when it is combined with Clarithromycin.	#F7B9B9	0.751037370367821	1
Nabumetone	Methotrexate	0.282	-1.115	Major	12 (6/6)	The serum concentration of Methotrexate can be increased when it is combined with Nabumetone.	#B4D1E6	1.50207474073564	1
Sotalol	Gliclazide	0.288	-3.16	None	23 (6/17)	Sotalol may increase the hypoglycemic activities of Gliclazide.	#A9C9E1	2.87897658640998	1
Paroxetine	Selegiline	0.231	-1.115	Major	8 (4/4)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Selegiline.	#B4D1E6	1.00138316049043	1
Methylprednisolone	Phenobarbital	0.067	-1.562	Moderate	12 (5/7)	The serum concentration of Methylprednisolone can be decreased when it is combined with Phenobarbital.	#B2D0E5	1.50207474073564	1
Moxifloxacin	Iron	0.345	-1.264	Moderate	32 (15/17)		#B4D1E6	4.00553264196171	1
Rifabutin	Simvastatin	0.125	1.195	None	7 (4/3)	The metabolism of Simvastatin can be increased when combined with Rifabutin.	#F9BCBC	0.876210265429124	1
Dihydroergotamine	Frovatriptan	0.224	Inf	Major	1 (1/0)	Dihydroergotamine may increase the vasoconstricting activities of Frovatriptan.	#B32020	0.125172895061303	1
Spironolactone	Cilazapril	0.28	1.345	None	5 (3/2)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Cilazapril.	#F8BABA	0.625864475306517	1
Propranolol	Verapamil	0.26	-1.227	Major	21 (10/11)	The metabolism of Propranolol can be decreased when combined with Verapamil.	#B4D1E6	2.62863079628737	1
Diltiazem	Carbamazepine	0.261	-2.649	Major	27 (8/19)	The serum concentration of Carbamazepine can be increased when it is combined with Diltiazem.	#ACCCE3	3.37966816665519	1
Trospium	Amitriptyline	0.244	2.689	Moderate	8 (6/2)		#F5B4B4	1.00138316049043	1
Clarithromycin	Colchicine	0.317	-1.487	Major	28 (12/16)	The serum concentration of Colchicine can be increased when it is combined with Clarithromycin.	#B2D0E5	3.5048410617165	1
Donepezil	Zuclopenthixol	0.2	Inf	None	1 (1/0)		#B32020	0.125172895061303	1
Warfarin	Pentoxifylline	0.288	-8.738	Moderate	53 (6/47)	Pentoxifylline may increase the anticoagulant activities of Warfarin.	#8EB5D5	6.63416343824908	1
Fluoxetine	Cilostazol	0.302	-2.603	Moderate	20 (6/14)	The serum concentration of Cilostazol can be increased when it is combined with Fluoxetine.	#ACCCE3	2.50345790122607	1
Indomethacin	Lithium cation	0.061	2.689	Major	8 (6/2)	The serum concentration of Lithium can be increased when it is combined with Indomethacin.	#F5B4B4	1.00138316049043	1
Acitretin	Methotrexate	0.314	-2.789	Major	7 (2/5)	Acitretin may increase the hepatotoxic activities of Methotrexate.	#ACCCE3	0.876210265429124	1
Gliclazide	Nadolol	0.268	-1.594	None	17 (7/10)	Nadolol may increase the hypoglycemic activities of Gliclazide.	#B2D0E5	2.12793921604216	1
Primidone	Nifedipine	0.137	Inf	Major	2 (2/0)	The serum concentration of Nifedipine can be decreased when it is combined with Primidone.	#B32020	0.250345790122607	1
Citalopram	Selegiline	0.292	-1.115	Major	8 (4/4)	The risk or severity of adverse effects can be increased when Citalopram is combined with Selegiline.	#B4D1E6	1.00138316049043	1
Cyclosporine	Methotrexate	0.138	-2.231	Moderate	9 (3/6)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#AECDE3	1.12655605555173	1
Rifampicin	Amiodarone	0.253	-1.859	Major	8 (3/5)	The serum concentration of Amiodarone can be decreased when it is combined with Rifampicin.	#B1CFE5	1.00138316049043	1
Prednisolone	Acetylsalicylic acid	0.119	-1.434	Moderate	16 (7/9)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisolone.	#B2D0E5	2.00276632098085	1
Conjugated estrogens	Ursodeoxycholic acid	0.4	Inf	None	1 (1/0)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Conjugated estrogens.	#B32020	0.125172895061303	1
Morphine	Rifampicin	0.416	-5.02	Moderate	11 (2/9)	The serum concentration of Morphine can be decreased when it is combined with Rifampicin.	#A0C3DD	1.37690184567434	1
Frovatriptan	Escitalopram	0.284	2.689	Major	4 (3/1)	The risk or severity of adverse effects can be increased when Frovatriptan is combined with Escitalopram.	#F5B4B4	0.500691580245214	1
Rifampicin	Clomipramine	0.182	Inf	Minor	3 (3/0)	The metabolism of Clomipramine can be increased when combined with Rifampicin.	#B32020	0.37551868518391	1
Tizanidine	Captopril	0.246	1.046	Major	13 (7/6)	The risk or severity of hypotension can be increased when Tizanidine is combined with Captopril.	#F9BCBC	1.62724763579694	1
Almotriptan	Itraconazole	0.104	4.482	Moderate	6 (5/1)	The serum concentration of Almotriptan can be increased when it is combined with Itraconazole.	#F1ABAB	0.751037370367821	1
Terbinafine	Acenocoumarol	0.089	-2.082	None	43 (15/28)		#AFCEE4	5.38243448763605	1
Fluvoxamine	Zolmitriptan	0.142	1.345	Moderate	5 (3/2)	The metabolism of Zolmitriptan can be decreased when combined with Fluvoxamine.	#F8BABA	0.625864475306517	1
Ketoconazole	Rabeprazole	0.201	1.793	Moderate	6 (4/2)	The serum concentration of Ketoconazole can be decreased when it is combined with Rabeprazole.	#F7B9B9	0.751037370367821	1
Clozapine	Norfloxacin	0.039	Inf	Major	2 (2/0)	Norfloxacin may increase the QTc-prolonging activities of Clozapine.	#B32020	0.250345790122607	1
Sertraline	Cilostazol	0.307	-3.718	Moderate	26 (6/20)	The serum concentration of Cilostazol can be increased when it is combined with Sertraline.	#A6C7E0	3.25449527159389	1
Warfarin	Hydrocortisone	0.187	-1.394	Moderate	18 (8/10)	Hydrocortisone may increase the anticoagulant activities of Warfarin.	#B2D0E5	2.25311211110346	1
Carbamazepine	Midazolam	0.293	-1.487	Moderate	7 (3/4)	The metabolism of Midazolam can be increased when combined with Carbamazepine.	#B2D0E5	0.876210265429124	1
Theophylline	Pentoxifylline	0.318	-6.693	Moderate	28 (4/24)	The serum concentration of Theophylline can be increased when it is combined with Pentoxifylline.	#99BDDA	3.5048410617165	1
Metoprolol	Primidone	0.503	-1.115	Moderate	2 (1/1)	The serum concentration of Metoprolol can be decreased when it is combined with Primidone.	#B4D1E6	0.250345790122607	1
Pioglitazone	Glucosamine	0.185	1.494	None	16 (10/6)		#F8BABA	2.00276632098085	1
Fluorouracil	Acenocoumarol	0.074	1.195	None	7 (4/3)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluorouracil.	#F9BCBC	0.876210265429124	1
Tizanidine	Perindopril	0.304	1.195	Major	7 (4/3)	The risk or severity of hypotension can be increased when Tizanidine is combined with Perindopril.	#F9BCBC	0.876210265429124	1
Fluconazole	Ergotamine	0.104	3.138	Moderate	9 (7/2)	The metabolism of Ergotamine can be decreased when combined with Fluconazole.	#F4B1B1	1.12655605555173	1
Risperidone	Itraconazole	0.13	-1.813	None	21 (8/13)	The metabolism of Risperidone can be decreased when combined with Itraconazole.	#B1CFE5	2.62863079628737	1
