drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Allopurinol	Azathioprine	0.203	-2.236	Major	21 (7/14)	The serum concentration of the active metabolites of Azathioprine can be increased when Azathioprine is used in combination with Allopurinol.	#A6C7E0	2.32775448175872	1
Repaglinide	Clarithromycin	0.092	-1.41	Moderate	52 (23/29)	The serum concentration of Repaglinide can be increased when it is combined with Clarithromycin.	#AFCEE4	5.76396347864064	1
Cyclosporine	Carbamazepine	0.346	1.342	Major	5 (3/2)	The serum concentration of Cyclosporine can be decreased when it is combined with Carbamazepine.	#F7B9B9	0.5542272575616	1
Sumatriptan	Lithium cation	0.259	-1.491	None	14 (6/8)	The risk or severity of adverse effects can be increased when Sumatriptan is combined with Lithium.	#AFCEE4	1.55183632117248	1
Dihydroergotamine	Bisoprolol	0.174	1.252	Moderate	24 (14/10)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#F8BABA	2.66029083629568	1
Metronidazole	Lithium cation	0.077	1.789	Moderate	18 (12/6)		#F5B4B4	1.99521812722176	1
Metoprolol	Formoterol	0.15	1.15	Moderate	16 (9/7)	The metabolism of Formoterol can be decreased when combined with Metoprolol.	#F8BABA	1.77352722419712	1
Fluconazole	Flurazepam	0.129	3.578	None	10 (8/2)	The metabolism of Flurazepam can be decreased when combined with Fluconazole.	#EB9E9E	1.1084545151232	1
Fluvoxamine	Eletriptan	0.065	Inf	Major	2 (2/0)	The serum concentration of Eletriptan can be increased when it is combined with Fluvoxamine.	#B32020	0.22169090302464	1
Fluconazole	Halazepam	0.149	6.261	None	8 (7/1)		#DE8080	0.886763612098559	1
Nortriptyline	Salbutamol	0.172	1.789	Moderate	18 (12/6)	The risk or severity of adverse effects can be increased when Nortriptyline is combined with Salbutamol.	#F5B4B4	1.99521812722176	1
Fosinopril	Tizanidine	0.546	2.683	Major	4 (3/1)	The risk or severity of hypotension can be increased when Tizanidine is combined with Fosinopril.	#F0A9A9	0.44338180604928	1
Methylprednisolone	Phenobarbital	0.059	-1.304	Moderate	13 (6/7)	The serum concentration of Methylprednisolone can be decreased when it is combined with Phenobarbital.	#B1CFE5	1.44099086966016	1
Fluconazole	Lovastatin	0.124	1.406	Major	18 (11/7)	The serum concentration of Lovastatin can be increased when it is combined with Fluconazole.	#F7B9B9	1.99521812722176	1
Tolterodine	Itraconazole	0.171	2.981	Moderate	13 (10/3)	The serum concentration of Tolterodine can be increased when it is combined with Itraconazole.	#EFA6A6	1.44099086966016	1
Verapamil	Colchicine	0.264	-2.609	Major	10 (3/7)	The serum concentration of Colchicine can be increased when it is combined with Verapamil.	#A3C5DF	1.1084545151232	1
Citalopram	Josamycin	0.12	2.907	None	17 (13/4)		#EFA6A6	1.88437267570944	1
Lisinopril	Lithium cation	0.301	-1.806	Moderate	34 (13/21)	The serum concentration of Lithium can be increased when it is combined with Lisinopril.	#ACCCE3	3.76874535141888	1
Verapamil	Midazolam	0.233	2.683	Moderate	4 (3/1)	The metabolism of Midazolam can be decreased when combined with Verapamil.	#F0A9A9	0.44338180604928	1
Fluvoxamine	Theophylline	0.204	-1.118	Major	4 (2/2)	The metabolism of Theophylline can be decreased when combined with Fluvoxamine.	#B4D1E6	0.44338180604928	1
Risperidone	Itraconazole	0.147	3.28	None	14 (11/3)	The metabolism of Risperidone can be decreased when combined with Itraconazole.	#EDA3A3	1.55183632117248	1
Indomethacin	Acenocoumarol	0.184	-1.863	None	40 (15/25)	Indomethacin may increase the anticoagulant activities of Acenocoumarol.	#ABCBE2	4.4338180604928	1
Dextropropoxyphene	Acenocoumarol	0.036	Inf	None	1 (1/0)		#B32020	0.11084545151232	1
Selegiline	Escitalopram	0.787	-1.118	Major	4 (2/2)	The risk or severity of adverse effects can be increased when Escitalopram is combined with Selegiline.	#B4D1E6	0.44338180604928	1
Metoprolol	Hydralazine	0.23	-1.118	Minor	2 (1/1)	Hydralazine may increase the hypotensive activities of Metoprolol.	#B4D1E6	0.22169090302464	1
Fluvoxamine	Warfarin	0.192	-1.677	Moderate	5 (2/3)	The metabolism of Warfarin can be decreased when combined with Fluvoxamine.	#ACCCE3	0.5542272575616	1
Phenytoin	Clarithromycin	0.073	-1.118	Moderate	22 (11/11)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Phenytoin.	#B4D1E6	2.43859993327104	1
Metoprolol	Salbutamol	0.149	1.163	Moderate	23 (13/10)	Metoprolol may decrease the bronchodilatory activities of Salbutamol.	#F8BABA	2.54944538478336	1
Paroxetine	Naratriptan	0.19	Inf	Major	6 (6/0)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Naratriptan.	#B32020	0.665072709073919	1
Bisoprolol	Isoprenaline	0.04	Inf	Moderate	1 (1/0)	Bisoprolol may decrease the bronchodilatory activities of Isoprenaline.	#B32020	0.11084545151232	1
Erythromycin	Lincomycin	1	-1.118	Moderate	4 (2/2)	The therapeutic efficacy of Erythromycin can be decreased when used in combination with Lincomycin.	#B4D1E6	0.44338180604928	1
Propranolol	Rifampicin	0.155	1.118	Moderate	9 (5/4)	The metabolism of Propranolol can be increased when combined with Rifampicin.	#F9BCBC	0.997609063610879	1
Midazolam	Clarithromycin	0.188	3.876	Moderate	16 (13/3)	The serum concentration of Midazolam can be increased when it is combined with Clarithromycin.	#EA9B9B	1.77352722419712	1
Galantamine	Paroxetine	0.404	-1.677	Moderate	10 (4/6)	The metabolism of Galantamine can be decreased when combined with Paroxetine.	#ACCCE3	1.1084545151232	1
Repaglinide	Rifampicin	0.184	1.342	Moderate	5 (3/2)	The serum concentration of Repaglinide can be decreased when it is combined with Rifampicin.	#F7B9B9	0.5542272575616	1
Propranolol	Terbutaline	0.137	1.214	Major	33 (19/14)		#F8BABA	3.65789989990656	1
Indomethacin	Lithium cation	0.2	1.61	Major	14 (9/5)	The serum concentration of Lithium can be increased when it is combined with Indomethacin.	#F6B6B6	1.55183632117248	1
Ranitidine	Itraconazole	0.318	1.057	Moderate	48 (26/22)	The serum concentration of Itraconazole can be decreased when it is combined with Ranitidine.	#F9BCBC	5.32058167259136	1
Pravastatin	Bezafibrate	0.194	-1.398	None	9 (4/5)	Bezafibrate may increase the myopathic rhabdomyolysis activities of Pravastatin.	#B1CFE5	0.997609063610879	1
Rizatriptan	Moclobemide	0.263	Inf	None	1 (1/0)	The serum concentration of Rizatriptan can be increased when it is combined with Moclobemide.	#B32020	0.11084545151232	1
Haloperidol	Rifampicin	0.271	-1.118	Major	4 (2/2)	The metabolism of Haloperidol can be increased when combined with Rifampicin.	#B4D1E6	0.44338180604928	1
Phenytoin	Fludrocortisone	0.248	-1.118	Moderate	2 (1/1)	The serum concentration of Fludrocortisone can be decreased when it is combined with Phenytoin.	#B4D1E6	0.22169090302464	1
Dihydroergotamine	Almotriptan	0.209	1.789	Major	6 (4/2)	Dihydroergotamine may increase the vasoconstricting activities of Almotriptan.	#F5B4B4	0.665072709073919	1
Diclofenac	Rifampicin	0.324	-1.926	Moderate	49 (18/31)	The serum concentration of Diclofenac can be decreased when it is combined with Rifampicin.	#ABCBE2	5.43142712410368	1
Moxifloxacin	Sotalol	0.08	Inf	Major	3 (3/0)	Moxifloxacin may increase the QTc-prolonging activities of Sotalol.	#B32020	0.33253635453696	1
Norfloxacin	Iron	0.277	1.365	None	48 (29/19)	The serum concentration of Norfloxacin can be decreased when it is combined with Iron.	#F7B9B9	5.32058167259136	1
Phenytoin	Disulfiram	0.23	-3.913	Moderate	9 (2/7)	The serum concentration of Phenytoin can be increased when it is combined with Disulfiram.	#94B9D8	0.997609063610879	1
Cyclosporine	Verapamil	0.623	-2.236	Moderate	6 (2/4)	The metabolism of Cyclosporine can be decreased when combined with Verapamil.	#A6C7E0	0.665072709073919	1
Digoxin	Methotrexate	0.103	1.342	Moderate	10 (6/4)	Digoxin may decrease the cardiotoxic activities of Methotrexate.	#F7B9B9	1.1084545151232	1
Clozapine	Carbamazepine	0.325	-1.118	Major	2 (1/1)	Carbamazepine may increase the myelosuppressive activities of Clozapine.	#B4D1E6	0.22169090302464	1
Rifabutin	Clarithromycin	0.646	-1.118	Moderate	4 (2/2)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Rifabutin.	#B4D1E6	0.44338180604928	1
Diltiazem	Propranolol	0.36	-2.683	Major	34 (10/24)	The metabolism of Propranolol can be decreased when combined with Diltiazem.	#A2C4DE	3.76874535141888	1
Itraconazole	Acenocoumarol	0.132	-1.032	None	25 (13/12)	The serum concentration of Acenocoumarol can be increased when it is combined with Itraconazole.	#B4D1E6	2.771136287808	1
Salbutamol	Nadolol	0.246	-1.398	Major	36 (16/20)		#B1CFE5	3.99043625444352	1
Lovastatin	Bezafibrate	0.075	Inf	None	2 (2/0)	Bezafibrate may increase the myopathic rhabdomyolysis activities of Lovastatin.	#B32020	0.22169090302464	1
Galantamine	Tolterodine	1	Inf	Moderate	1 (1/0)	The therapeutic efficacy of Tolterodine can be decreased when used in combination with Galantamine.	#B32020	0.11084545151232	1
Carbamazepine	Felodipine	0.68	Inf	Moderate	2 (2/0)	The metabolism of Felodipine can be increased when combined with Carbamazepine.	#B32020	0.22169090302464	1
Propranolol	Epinephrine	0.089	2.087	Major	10 (7/3)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#F3AFAF	1.1084545151232	1
Prednisolone	Acenocoumarol	0.038	1.789	None	3 (2/1)		#F5B4B4	0.33253635453696	1
Clarithromycin	Solifenacin	0.201	1.431	Major	39 (24/15)	The metabolism of Solifenacin can be decreased when combined with Clarithromycin.	#F7B7B7	4.32297260898048	1
Rivastigmine	Methotrimeprazine	0.143	Inf	Moderate	1 (1/0)		#B32020	0.11084545151232	1
Metoprolol	Gliclazide	0.354	-4.472	None	25 (5/20)	Metoprolol may increase the hypoglycemic activities of Gliclazide.	#8EB5D5	2.771136287808	1
Amitriptyline	Epinephrine	0.145	3.578	Major	15 (12/3)	Amitriptyline may decrease the antihypertensive activities of Epinephrine.	#EB9E9E	1.6626817726848	1
Carbamazepine	Itraconazole	0.092	2.012	Moderate	13 (9/4)	The serum concentration of Itraconazole can be decreased when it is combined with Carbamazepine.	#F4B1B1	1.44099086966016	1
Almotriptan	Itraconazole	0.13	Inf	Moderate	8 (8/0)	The serum concentration of Almotriptan can be increased when it is combined with Itraconazole.	#B32020	0.886763612098559	1
Naratriptan	Escitalopram	0.273	3.578	Major	5 (4/1)	The risk or severity of adverse effects can be increased when Naratriptan is combined with Escitalopram.	#EB9E9E	0.5542272575616	1
Tizanidine	Spirapril	0.333	Inf	None	1 (1/0)	The risk or severity of hypotension can be increased when Tizanidine is combined with Spirapril.	#B32020	0.11084545151232	1
Clonidine	Bisoprolol	0.411	-1.118	Major	4 (2/2)	Clonidine may increase the atrioventricular blocking (AV block) activities of Bisoprolol.	#B4D1E6	0.44338180604928	1
Amitriptyline	Ketoconazole	0.131	3.13	Moderate	9 (7/2)	The metabolism of Amitriptyline can be decreased when combined with Ketoconazole.	#EEA4A4	0.997609063610879	1
Repaglinide	Glucosamine	0.208	-1.376	None	29 (13/16)		#B1CFE5	3.21451809385728	1
Fluconazole	Carbamazepine	0.205	1.789	Moderate	15 (10/5)	The serum concentration of Carbamazepine can be increased when it is combined with Fluconazole.	#F5B4B4	1.6626817726848	1
Amitriptyline	Galantamine	0.241	2.683	Moderate	4 (3/1)		#F0A9A9	0.44338180604928	1
Pyridostigmine	Hydrocortisone	0.33	Inf	Moderate	3 (3/0)	The risk or severity of adverse effects can be increased when Hydrocortisone is combined with Pyridostigmine.	#B32020	0.33253635453696	1
Pregabalin	Rosiglitazone	0.249	-1.437	Moderate	16 (7/9)	The risk or severity of heart failure can be increased when Pregabalin is combined with Rosiglitazone.	#AFCEE4	1.77352722419712	1
Erythromycin	Lovastatin	0.168	1.043	Major	13 (7/6)	The serum concentration of Lovastatin can be increased when it is combined with Erythromycin.	#F9BCBC	1.44099086966016	1
Formoterol	Nadolol	0.203	2.236	Major	14 (10/4)		#F2AEAE	1.55183632117248	1
Propranolol	Verapamil	0.394	1.043	Major	13 (7/6)	The metabolism of Propranolol can be decreased when combined with Verapamil.	#F9BCBC	1.44099086966016	1
Levofloxacin	Josamycin	0.743	2.683	None	12 (9/3)		#F0A9A9	1.33014541814784	1
Trospium	Risperidone	0.236	-1.677	Moderate	5 (2/3)		#ACCCE3	0.5542272575616	1
Warfarin	Dexamethasone	0.088	Inf	Moderate	4 (4/0)	Dexamethasone may increase the anticoagulant activities of Warfarin.	#B32020	0.44338180604928	1
Biperiden	Rivastigmine	0.111	Inf	Moderate	1 (1/0)	The therapeutic efficacy of Biperiden can be decreased when used in combination with Rivastigmine.	#B32020	0.11084545151232	1
Doxycycline	Insulin detemir	0.074	Inf	Moderate	5 (5/0)		#B32020	0.5542272575616	1
Warfarin	Leflunomide	0.054	Inf	Moderate	2 (2/0)	Leflunomide may increase the anticoagulant activities of Warfarin.	#B32020	0.22169090302464	1
Atenolol	Epinephrine	0.078	1.491	Moderate	16 (10/6)	Epinephrine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F7B7B7	1.77352722419712	1
Ranolazine	Amiodarone	0.248	-7.826	Major	8 (1/7)	The serum concentration of Ranolazine can be increased when it is combined with Amiodarone.	#6898C5	0.886763612098559	1
Cyproheptadine	Fluoxetine	0.538	Inf	Moderate	2 (2/0)	The therapeutic efficacy of Fluoxetine can be decreased when used in combination with Cyproheptadine.	#B32020	0.22169090302464	1
Spironolactone	Quinapril	0.497	-2.609	Major	10 (3/7)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Quinapril.	#A3C5DF	1.1084545151232	1
Alprazolam	Aprepitant	0.25	Inf	Moderate	1 (1/0)	The serum concentration of Alprazolam can be increased when it is combined with Aprepitant.	#B32020	0.11084545151232	1
Ethinylestradiol	Minocycline	1	Inf	Moderate	1 (1/0)		#B32020	0.11084545151232	1
Fluconazole	Rifabutin	0.267	-1.118	Moderate	2 (1/1)	The serum concentration of Rifabutin can be increased when it is combined with Fluconazole.	#B4D1E6	0.22169090302464	1
Bumetanide	Ibuprofen	0.175	4.025	Moderate	11 (9/2)	The therapeutic efficacy of Bumetanide can be decreased when used in combination with Ibuprofen.	#E99999	1.21929996663552	1
Doxycycline	Isotretinoin	0.141	-1.118	Major	2 (1/1)	The risk or severity of adverse effects can be increased when Doxycycline is combined with Isotretinoin.	#B4D1E6	0.22169090302464	1
Miglitol	Glucosamine	0.386	1.789	None	3 (2/1)		#F5B4B4	0.33253635453696	1
Trimethoprim	Methotrexate	0.18	2.012	Major	13 (9/4)	The risk or severity of adverse effects can be increased when Trimethoprim is combined with Methotrexate.	#F4B1B1	1.44099086966016	1
Citalopram	Frovatriptan	0.16	2.087	Major	10 (7/3)	The risk or severity of adverse effects can be increased when Citalopram is combined with Frovatriptan.	#F3AFAF	1.1084545151232	1
Tobramycin	Furosemide	0.113	-10.062	Major	10 (1/9)	The serum concentration of Tobramycin can be increased when it is combined with Furosemide.	#5086BA	1.1084545151232	0.000155590772379532
Piroxicam	Propranolol	0.407	Inf	Moderate	5 (5/0)	Piroxicam may decrease the antihypertensive activities of Propranolol.	#B32020	0.5542272575616	1
Gliclazide	Nadolol	0.231	-1.304	None	13 (6/7)	Nadolol may increase the hypoglycemic activities of Gliclazide.	#B1CFE5	1.44099086966016	1
Hydrocortisone	Rifampicin	0.269	-1.957	Moderate	11 (4/7)	The serum concentration of Hydrocortisone can be decreased when it is combined with Rifampicin.	#A9C9E1	1.21929996663552	1
Propranolol	Hydralazine	0.433	-1.863	Minor	8 (3/5)	Hydralazine may increase the hypotensive activities of Propranolol.	#ABCBE2	0.886763612098559	1
Dexamethasone	Acenocoumarol	0.237	-3.242	None	39 (10/29)		#9CBFDB	4.32297260898048	1
Citalopram	Naratriptan	0.2	Inf	Major	5 (5/0)	The risk or severity of adverse effects can be increased when Citalopram is combined with Naratriptan.	#B32020	0.5542272575616	1
Nabumetone	Warfarin	0.387	Inf	Major	2 (2/0)	Nabumetone may increase the anticoagulant activities of Warfarin.	#B32020	0.22169090302464	1
Fluoxetine	Josamycin	0.233	4.025	None	11 (9/2)		#E99999	1.21929996663552	1
Sotalol	Glyburide	0.392	-1.118	Moderate	4 (2/2)	Sotalol may increase the hypoglycemic activities of Glyburide.	#B4D1E6	0.44338180604928	1
Disopyramide	Omeprazole	0.308	-1.398	None	9 (4/5)		#B1CFE5	0.997609063610879	1
Sucralfate	Levofloxacin	0.626	-1.118	Moderate	26 (13/13)	The serum concentration of Levofloxacin can be decreased when it is combined with Sucralfate.	#B4D1E6	2.88198173932032	1
Phenytoin	Doxycycline	0.052	-1.118	Moderate	6 (3/3)	The serum concentration of Doxycycline can be decreased when it is combined with Phenytoin.	#B4D1E6	0.665072709073919	1
Chlorpropamide	Acetylsalicylic acid	0.684	Inf	None	1 (1/0)	Acetylsalicylic acid may increase the hypoglycemic activities of Chlorpropamide.	#B32020	0.11084545151232	1
Prednisone	Estriol	0.251	Inf	None	27 (27/0)	The serum concentration of Prednisone can be increased when it is combined with Estriol.	#B32020	2.99282719083264	1
Fluvoxamine	Ergotamine	0.103	Inf	Major	3 (3/0)	The risk or severity of adverse effects can be increased when Ergotamine is combined with Fluvoxamine.	#B32020	0.33253635453696	1
Amitriptyline	Rifampicin	0.224	1.565	Minor	11 (7/4)	The metabolism of Amitriptyline can be increased when combined with Rifampicin.	#F6B6B6	1.21929996663552	1
Erythromycin	Dihydroergotamine	0.128	4.472	Major	6 (5/1)	The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Erythromycin.	#E79494	0.665072709073919	1
Donepezil	Clomipramine	0.343	-1.118	Moderate	4 (2/2)	The metabolism of Donepezil can be decreased when combined with Clomipramine.	#B4D1E6	0.44338180604928	1
Metoprolol	Propafenone	0.575	-2.236	Moderate	3 (1/2)	The serum concentration of Metoprolol can be increased when it is combined with Propafenone.	#A6C7E0	0.33253635453696	1
Cimetidine	Clonazepam	0.24	Inf	Moderate	2 (2/0)		#B32020	0.22169090302464	1
Spironolactone	Benazepril	0.478	-2.236	Major	3 (1/2)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Benazepril.	#A6C7E0	0.33253635453696	1
Fentanyl	Ketoconazole	0.155	Inf	Major	3 (3/0)	The serum concentration of Fentanyl can be increased when it is combined with Ketoconazole.	#B32020	0.33253635453696	1
Celecoxib	Warfarin	0.08	2.683	Moderate	8 (6/2)	Celecoxib may increase the anticoagulant activities of Warfarin.	#F0A9A9	0.886763612098559	1
Ropinirole	Ciprofloxacin	0.128	-1.118	Moderate	16 (8/8)	The serum concentration of Ropinirole can be increased when it is combined with Ciprofloxacin.	#B4D1E6	1.77352722419712	1
Dihydroergotamine	Itraconazole	0.206	5.367	Major	7 (6/1)	The serum concentration of Dihydroergotamine can be increased when it is combined with Itraconazole.	#E28989	0.775918160586239	1
Fluconazole	Acenocoumarol	0.134	-2.422	None	38 (12/26)	The serum concentration of Acenocoumarol can be increased when it is combined with Fluconazole.	#A5C6DF	4.21212715746816	1
Raloxifene	Cholestyramine	0.125	Inf	Moderate	6 (6/0)	Cholestyramine can cause a decrease in the absorption of Raloxifene resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B32020	0.665072709073919	1
Carbamazepine	Metronidazole	0.144	-1.901	Moderate	27 (10/17)	The metabolism of Metronidazole can be increased when combined with Carbamazepine.	#ABCBE2	2.99282719083264	1
Nortriptyline	Carbamazepine	0.708	-1.118	Moderate	4 (2/2)	The metabolism of Nortriptyline can be increased when combined with Carbamazepine.	#B4D1E6	0.44338180604928	1
Metronidazole	Phenobarbital	0.04	-1.677	Moderate	15 (6/9)	The serum concentration of Metronidazole can be decreased when it is combined with Phenobarbital.	#ACCCE3	1.6626817726848	1
Bisoprolol	Glipizide	0.317	-5.59	Moderate	24 (4/20)	Bisoprolol may increase the hypoglycemic activities of Glipizide.	#82ACD0	2.66029083629568	1
Duloxetine	Propafenone	0.287	1.118	Moderate	9 (5/4)	The serum concentration of Duloxetine can be increased when it is combined with Propafenone.	#F9BCBC	0.997609063610879	1
Warfarin	Hydrocortisone	0.166	1.789	Moderate	6 (4/2)	Hydrocortisone may increase the anticoagulant activities of Warfarin.	#F5B4B4	0.665072709073919	1
Dihydroergotamine	Clarithromycin	0.392	5.367	Major	14 (12/2)	The serum concentration of Dihydroergotamine can be increased when it is combined with Clarithromycin.	#E28989	1.55183632117248	1
Clozapine	Alprazolam	0.216	1.789	Major	6 (4/2)	The risk or severity of adverse effects can be increased when Alprazolam is combined with Clozapine.	#F5B4B4	0.665072709073919	1
Norethisterone	Phenobarbital	0.289	2.683	Major	4 (3/1)	The metabolism of Norethisterone can be increased when combined with Phenobarbital.	#F0A9A9	0.44338180604928	1
Carbamazepine	Midazolam	0.209	-1.491	Moderate	7 (3/4)	The metabolism of Midazolam can be increased when combined with Carbamazepine.	#AFCEE4	0.775918160586239	1
Diltiazem	Midazolam	0.297	-1.491	Moderate	7 (3/4)	The metabolism of Midazolam can be decreased when combined with Diltiazem.	#AFCEE4	0.775918160586239	1
Telmisartan	Lithium cation	0.197	-1.789	Moderate	13 (5/8)	The serum concentration of Lithium can be increased when it is combined with Telmisartan.	#ACCCE3	1.44099086966016	1
Cyclosporine	Fluoxetine	0.227	1.043	Moderate	13 (7/6)	The metabolism of Fluoxetine can be decreased when combined with Cyclosporine.	#F9BCBC	1.44099086966016	1
Esomeprazole	Ketoconazole	0.38	1.789	Moderate	6 (4/2)	The serum concentration of Ketoconazole can be decreased when it is combined with Esomeprazole.	#F5B4B4	0.665072709073919	1
Cyclosporine	Rosuvastatin	0.307	-2.236	Major	9 (3/6)	The serum concentration of Rosuvastatin can be increased when it is combined with Cyclosporine.	#A6C7E0	0.997609063610879	1
Disulfiram	Acenocoumarol	0.28	-1.957	None	11 (4/7)	The serum concentration of Acenocoumarol can be increased when it is combined with Disulfiram.	#A9C9E1	1.21929996663552	1
Metoprolol	Terbutaline	0.139	-1.398	Moderate	9 (4/5)	Metoprolol may decrease the bronchodilatory activities of Terbutaline.	#B1CFE5	0.997609063610879	1
Verapamil	Phenobarbital	0.362	1.789	Moderate	3 (2/1)	The metabolism of Verapamil can be increased when combined with Phenobarbital.	#F5B4B4	0.33253635453696	1
Haloperidol	Glycopyrronium	0.495	-2.236	Moderate	6 (2/4)	The serum concentration of Haloperidol can be decreased when it is combined with Glycopyrronium.	#A6C7E0	0.665072709073919	1
Phenytoin	Itraconazole	0.046	-1.118	Moderate	8 (4/4)	The serum concentration of Itraconazole can be decreased when it is combined with Phenytoin.	#B4D1E6	0.886763612098559	1
Ethinylestradiol	Amoxicillin	0.3	Inf	Moderate	12 (12/0)		#B32020	1.33014541814784	1
Cyclosporine	Sulfasalazine	0.071	Inf	Major	1 (1/0)	Sulfasalazine may increase the nephrotoxic activities of Cyclosporine.	#B32020	0.11084545151232	1
Fluoxetine	Doxepin	0.167	2.683	Major	4 (3/1)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Doxepin.	#F0A9A9	0.44338180604928	1
Bisoprolol	Rifampicin	0.132	-4.658	Moderate	31 (6/25)	The metabolism of Bisoprolol can be increased when combined with Rifampicin.	#8BB3D4	3.43620899688192	1
Fentanyl	Itraconazole	0.2	-1.22	Major	23 (11/12)	The serum concentration of Fentanyl can be increased when it is combined with Itraconazole.	#B2D0E5	2.54944538478336	1
Theophylline	Propafenone	0.59	Inf	Moderate	1 (1/0)	The serum concentration of Theophylline can be increased when it is combined with Propafenone.	#B32020	0.11084545151232	1
Fluconazole	Tolterodine	0.299	1.193	Moderate	14 (8/6)	The metabolism of Tolterodine can be decreased when combined with Fluconazole.	#F8BABA	1.55183632117248	1
Fluvastatin	Colchicine	0.13	-2.981	Major	11 (3/8)	Colchicine may increase the myopathic rhabdomyolysis activities of Fluvastatin.	#9FC1DD	1.21929996663552	1
Cyclosporine	Naproxen	0.103	1.057	Moderate	24 (13/11)	Naproxen may increase the nephrotoxic activities of Cyclosporine.	#F9BCBC	2.66029083629568	1
Phenytoin	Tacrolimus	0.274	-1.491	Major	7 (3/4)	The serum concentration of Tacrolimus can be decreased when it is combined with Phenytoin.	#AFCEE4	0.775918160586239	1
Ramipril	Lithium cation	0.315	-3.354	Moderate	28 (7/21)	The serum concentration of Lithium can be increased when it is combined with Ramipril.	#9ABEDB	3.10367264234496	1
Citalopram	Selegiline	0.083	1.789	Major	3 (2/1)	The risk or severity of adverse effects can be increased when Citalopram is combined with Selegiline.	#F5B4B4	0.33253635453696	1
Doxycycline	Acenocoumarol	0.261	-2.396	None	22 (7/15)	The metabolism of Acenocoumarol can be decreased when combined with Doxycycline.	#A5C6DF	2.43859993327104	1
Perphenazine	Levofloxacin	0.138	1.073	Moderate	11 (6/5)		#F9BCBC	1.21929996663552	1
Ranitidine	Ketoconazole	0.321	Inf	Moderate	5 (5/0)	The serum concentration of Ketoconazole can be decreased when it is combined with Ranitidine.	#B32020	0.5542272575616	1
Salbutamol	Doxepin	0.163	-1.398	Moderate	9 (4/5)	The risk or severity of adverse effects can be increased when Doxepin is combined with Salbutamol.	#B1CFE5	0.997609063610879	1
Methotrexate	Sulfamethoxazole	0.236	3.13	Moderate	9 (7/2)	The risk or severity of adverse effects can be increased when Sulfamethoxazole is combined with Methotrexate.	#EEA4A4	0.997609063610879	1
Phenoxymethylpenicillin	Methotrexate	0.098	4.472	Major	6 (5/1)	The serum concentration of Methotrexate can be increased when it is combined with Phenoxymethylpenicillin.	#E79494	0.665072709073919	1
Sotalol	Levofloxacin	0.067	-1.957	Major	11 (4/7)	Levofloxacin may increase the QTc-prolonging activities of Sotalol.	#A9C9E1	1.21929996663552	1
Indomethacin	Warfarin	0.131	-1.677	Major	10 (4/6)	Indomethacin may increase the anticoagulant activities of Warfarin.	#ACCCE3	1.1084545151232	1
Rifampicin	Dexamethasone	0.306	2.683	Moderate	4 (3/1)	The serum concentration of Dexamethasone can be decreased when it is combined with Rifampicin.	#F0A9A9	0.44338180604928	1
Fluvoxamine	Frovatriptan	0.375	Inf	Major	1 (1/0)	The metabolism of Frovatriptan can be decreased when combined with Fluvoxamine.	#B32020	0.11084545151232	1
Duloxetine	Rasagiline	0.295	-1.118	Major	8 (4/4)	Rasagiline may increase the orthostatic hypotensive activities of Duloxetine.	#B4D1E6	0.886763612098559	1
Eprosartan	Lithium cation	0.169	1.342	Moderate	5 (3/2)	The serum concentration of Lithium can be increased when it is combined with Eprosartan.	#F7B9B9	0.5542272575616	1
Donepezil	Methotrimeprazine	0.077	-1.118	Moderate	2 (1/1)	The metabolism of Donepezil can be decreased when combined with Methotrimeprazine.	#B4D1E6	0.22169090302464	1
Alprazolam	Cimetidine	0.241	-1.118	Moderate	8 (4/4)		#B4D1E6	0.886763612098559	1
Tacrolimus	Clarithromycin	0.185	2.012	Major	26 (18/8)	The serum concentration of Tacrolimus can be increased when it is combined with Clarithromycin.	#F4B1B1	2.88198173932032	1
Moxifloxacin	Amiodarone	0.228	-1.565	Major	12 (5/7)	Moxifloxacin may increase the QTc-prolonging activities of Amiodarone.	#AECDE3	1.33014541814784	1
Galantamine	Solifenacin	0.127	-1.118	Moderate	2 (1/1)	The therapeutic efficacy of Solifenacin can be decreased when used in combination with Galantamine.	#B4D1E6	0.22169090302464	1
Cyclosporine	Ketoprofen	0.091	Inf	Moderate	1 (1/0)	Ketoprofen may increase the nephrotoxic activities of Cyclosporine.	#B32020	0.11084545151232	1
Cyclosporine	Nicardipine	0.182	Inf	Moderate	1 (1/0)	The metabolism of Nicardipine can be decreased when combined with Cyclosporine.	#B32020	0.11084545151232	1
Warfarin	Methimazole	0.111	-1.118	Moderate	4 (2/2)	Methimazole may decrease the anticoagulant activities of Warfarin.	#B4D1E6	0.44338180604928	1
